,happy,temp,fish
273,1.7719929046311194,0.9900226331947515,2.130228580881197
274,0.0059473078878502506,8.437550564076494,0.0
275,2.70395476185082,-6.770958795528825,3.2958352710989383
276,2.4369312181296237,-5.884827565619666,2.6560401512565357
277,3.6640101635483076,2.8321567917510038,3.196693940951857
278,3.5628567664079624,-9.122404295670707,3.0775956203836636
279,0.7345232697576926,8.579918328957808,2.7894391572930926
280,2.133299703464495,6.8708170332910425,3.5242883367008364
281,0.38593923960385856,3.0093286759090034,0.2398051425503661
282,2.9285564484116033,4.001961646205572,2.7115074308604648
283,3.6194198972287257,-13.973813577227359,3.7379752461426516
284,3.541659802628102,2.7946123140760317,3.6433229426195863
285,0.6019445734514056,5.94140382663203,0.3377731571820479
286,2.6220706188417493,1.3331165963329394,2.425504056809373
287,4.963713160681081,-1.5756671512364235,5.26503511330007
288,0.3301060530402883,5.152199985500095,0.0
289,2.8682839933674176,-9.004830481115796,3.682272529820887
290,3.3775457972531915,-9.513003038726458,2.2149960312041017
291,1.0935950847054605,7.27771162661469,2.1493583816036796
292,0.42525544262969894,8.622528492449835,0.41875748522510037
293,4.345957250538125,-11.058326455136035,5.317963044449055
294,1.97519203229584,3.396456467006439,3.1064707202083426
295,4.6730125476847,-7.889526070880161,5.518987121236588
296,1.7930647156249169,-13.829044898083643,0.38121000417941686
297,4.125110474270375,2.3778101425007634,2.4561584748375935
298,3.2081765070125807,9.853001398564848,2.646762431793372
299,1.3148377395284934,0.5949048967043435,3.047282104734267
300,3.0515135367171613,-11.20090289466809,5.579465044497252
301,3.3331610944713934,-12.58058826000922,2.799718737699747
302,4.694929932537556,-3.3814575458896794,6.150306260025373
303,1.1675892974219177,5.689524980263339,0.0
304,0.9554091163249434,1.017258491880041,0.700939754531513
305,1.2235504077963644,6.5605902013192905,1.2723429177629961
306,3.703740146243592,-2.5281949161089017,5.841549369517698
307,0.3717571812661319,9.721301838980667,0.40348847077260397
308,4.399437477204331,-12.663658865829484,4.764659871003822
309,0.701270248310974,3.7432788429195627,0.9278696893332008
310,2.4097407936908546,8.16956572538645,2.7233409688576167
311,1.7044834259183639,0.010531061169348765,1.774488392450038
312,3.585203912636166,-14.622970737931148,2.403886685552269
313,0.4962267037224366,6.336060897016477,0.0
314,3.4584217166083544,1.3148560060938252,4.5064374008615244
315,3.963798357345993,-7.2299701961604645,5.051994598810058
316,3.490873165209191,-9.830134348284773,4.896202575697971
317,2.5821261968530425,-5.149504543858777,3.874627066646533
318,3.1749620088681727,4.263871271767669,5.190314735499609
319,3.6595026316829635,2.503212654434062,1.6164917391677993
320,2.0098429389605252,3.5334208405945544,4.2071786911705376
321,3.9696269771360297,-12.744687191757246,3.8422793606914665
322,1.6563340085145883,-7.408245710503026,1.2529563655343638
323,0.8761524563796746,2.75212227882238,2.3263173269257846
324,0.4902661565225436,8.778332823430512,0.5357319838981358
325,4.049054064343075,-9.391477397637207,1.7768181313987508
326,1.6505783173863042,0.989773030332507,2.5158280781933366
327,4.610772143221871,-10.109642959742052,2.6323435728530518
328,4.617968694613649,-8.660317803132655,4.776019749150981
329,3.8437200864161776,1.4028828781887093,2.985850213606028
330,4.383840130722458,-0.5292572757430172,4.149645086760564
331,4.964974172237355,-14.897575913733009,3.5553719156805643
332,0.12492689978526206,0.3354620005848097,1.2451961837157537
333,0.16883806846324234,2.0802670519417554,0.0
334,2.3130822265666855,0.39781440240763577,3.085999096798851
335,1.4697532298921483,8.327441222116233,3.0739890775416505
336,0.2775055206884902,7.882299287725438,0.0
337,0.4215485418704884,9.68695006980423,0.5847503509657691
338,1.8361955412365587,8.081569830910064,1.4276051773616825
339,1.0302394439777096,8.728557821624833,1.699494651407246
340,1.795338416467056,1.7251402900616952,2.570593680054898
341,0.3088001461686418,0.043850590064444805,0.0
342,3.4061803682741547,-7.72660217536237,3.477928840680917
343,4.637139490002775,-2.3854342343650963,3.357148335051735
344,4.776242566626271,-6.974517252257165,5.782796883431224
345,4.016744475790661,-0.3574528636794181,3.1019046999153868
346,3.1371594633359656,4.781596254159296,4.199766035246967
347,2.6067460046168227,-5.774242372913276,2.1571325496623155
348,4.769860935759721,1.6191564745875056,4.452279828664325
349,1.2786817756527662,7.934949302413794,0.7452921430286787
350,2.323303302759061,5.630098549398189,1.3555375382100792
351,1.125098701328917,8.465163412642546,0.5189211333409391
352,2.9733804705415867,-6.1359436458318815,4.190648959466156
353,4.477822588515289,-14.760668410757468,5.217814317842472
354,2.252069142540906,4.699138713069849,2.710462175304227
355,3.2179573498314493,-4.161561785397227,1.9530378911148956
356,2.1857335147717065,3.733904850125956,2.378765223554473
357,3.395171719865137,-4.608961291487869,2.359646167468504
358,1.5036468648165875,3.328048737636161,1.0973957402301973
359,0.5043959188026487,7.656589923978373,0.4756524568939614
360,4.512168235667274,3.02450201449091,2.742969241413572
361,1.317958974912938,2.337774600852965,1.875158056341396
362,3.3988797360527636,-3.1181122853811267,2.1762678582130865
363,1.9457593857774373,2.272346201261003,2.4408313371174697
364,2.7856202197844304,-12.43224631232716,1.9278018348706716
